sales_key,order_id,order_item_id,customer_key,product_key,seller_key,order_date_key,delivery_date_key,price,freight_value,total_item_value,payment_value,payment_type,payment_installments,delivery_days,is_late_delivery,order_status,batch_id,created_at
533,f53f8c0eb7674c03a8a46d719a77782b,1,238,465,50,20240814,20240907.0,1705.15,45.12,1750.27,14295.55,debit_card,1.0,24.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
534,70a0961e89984bddb2d5473f704316d4,1,748,201,65,20190411,,1996.89,14.33,2011.22,2744.6,debit_card,1.0,,False,invoiced,FULL_RUN,2026-07-17 07:12:14.994312
535,c71252d3ffa94f1c8c642c971866e9f9,1,30,314,43,20190127,,154.74,67.83,222.57,17650.55,debit_card,1.0,,False,invoiced,FULL_RUN,2026-07-17 07:12:14.994312
536,8867e3c173844afd8978c557c94239fe,1,543,485,9,20171207,,1939.14,85.88,2025.02,3530.4,boleto,1.0,,False,created,FULL_RUN,2026-07-17 07:12:14.994312
537,3b1076177bae40738a8ce89ee72c8734,1,211,30,59,20241004,,1215.03,86.21,1301.24,,,,,False,shipped,FULL_RUN,2026-07-17 07:12:14.994312
538,29c1052a9df445d7ad5dfaf3c5b8cc85,1,649,28,94,20190402,20190427.0,889.41,42.88,932.29,10298.7,credit_card,2.0,25.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
539,299491f5140b4823bd474519cac102e5,1,346,32,92,20220614,,888.18,30.31,918.49,10967.4,debit_card,1.0,,False,shipped,FULL_RUN,2026-07-17 07:12:14.994312
540,4ec58f93ea2d4cb4a127cf4ba38f0fc9,1,209,286,12,20170410,20170526.0,264.41,16.31,280.72,,,,46.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
541,3a8e5bb8dfb84653870a43ea7f10638e,1,727,478,78,20190905,20191016.0,100.15,18.61,118.76,16611.3,debit_card,1.0,41.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
542,79dd412bc1ad4ea181ae50fb6696a5e3,1,677,480,68,20190101,20190122.0,1539.38,28.56,1567.94,16019.95,credit_card,10.0,21.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
543,512dbe9328e3471ca38debd074070616,1,434,186,92,20230814,20230830.0,468.07,93.91,561.98,11139.0,debit_card,1.0,16.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
544,7b7b56f443694538bb94e723ad6329b7,1,115,58,60,20181015,20181107.0,346.64,36.44,383.08,15187.6,debit_card,1.0,23.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
545,57b420ca4d114996a5c27a19acd93fc2,1,34,197,15,20191214,,207.8,61.48,269.28,16491.85,voucher,1.0,,False,processing,FULL_RUN,2026-07-17 07:12:14.994312
546,61ecaa8a3a514581a104ea6da584992d,1,292,343,41,20210328,20210423.0,1501.92,26.08,1528.0,7885.4,boleto,1.0,26.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
547,0b97cca67dbe4b82abce6a6c41f10a4b,1,660,443,75,20180825,20180923.0,532.87,7.77,540.64,6478.55,voucher,1.0,29.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
548,51154637fa394478ac173263db678705,1,380,30,31,20190918,,1635.84,44.82,1680.66,14288.15,credit_card,10.0,,False,canceled,FULL_RUN,2026-07-17 07:12:14.994312
549,e702437c6fcc4ef6b3dd768e25be778e,1,119,206,61,20211125,20211212.0,413.76,27.26,441.02,6824.15,debit_card,1.0,17.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
550,272a9472551d4d1ab732b6868d8814ab,1,111,302,69,20190305,,189.08,50.68,239.76,9109.5,debit_card,1.0,,False,shipped,FULL_RUN,2026-07-17 07:12:14.994312
551,6d2f8ffa1fb3442aa710a92e86317806,1,372,267,54,20230921,20231014.0,368.87,63.94,432.81,18365.5,voucher,1.0,23.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
552,261bc0f52df44411a694bb53eb55d349,1,456,253,94,20240620,20240727.0,1147.18,35.99,1183.17,16904.65,credit_card,3.0,37.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
553,02cbef0c6b504adc90eb82bd726fb7c7,1,290,444,30,20170821,20170921.0,1214.96,25.68,1240.64,,,,31.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
554,9495285e9c4d4aa18983c549f1d11522,1,658,435,66,20170405,,1645.98,26.57,1672.55,8921.35,boleto,1.0,,False,shipped,FULL_RUN,2026-07-17 07:12:14.994312
555,a4664f6e479e47c3a80438c4abc33ecd,1,970,359,8,20231114,20231222.0,1854.58,14.54,1869.12,341.5,credit_card,3.0,38.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
556,7ed1f93816374ce8823d314c1875b3af,1,249,210,67,20171007,20171114.0,1722.5,51.16,1773.66,7281.0,boleto,1.0,38.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
557,7ebdabf65ef6484b991a3c95d409b961,1,274,189,98,20190302,20190315.0,1616.17,86.43,1702.6,19344.2,credit_card,11.0,13.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
558,721a633ea99f41f69b849b75293cce9f,1,552,84,12,20200213,20200217.0,451.7,36.88,488.58,15529.9,voucher,1.0,4.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
559,d328b44f622a408f8bd92ef5e690aac0,1,142,138,52,20210823,20211006.0,1977.8,93.89,2071.69,,,,44.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
560,51dca59d6d7d45cc8f9af627cc1dd6be,1,328,395,23,20220409,20220522.0,304.93,10.07,315.0,12280.3,voucher,1.0,43.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
561,ef7bb1984e1646838edc8b931d081a84,1,726,275,99,20190824,,1190.37,6.83,1197.2,11103.55,debit_card,1.0,,False,processing,FULL_RUN,2026-07-17 07:12:14.994312
562,47890dce3d324be2b3438322cd57d3e2,1,801,279,37,20201205,20210108.0,540.69,44.71,585.4,,,,34.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
563,635adcc41a0944dca496631da5be7d76,1,567,355,94,20220910,,665.11,6.29,671.4,16839.35,debit_card,1.0,,False,processing,FULL_RUN,2026-07-17 07:12:14.994312
564,6dd7e9a232fd4c58bee588a63146c35a,1,357,264,71,20231002,20231013.0,1213.17,85.08,1298.25,2603.4,boleto,1.0,11.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
565,757c5c7314f74155a65838b860ef13c5,1,13,468,5,20180802,20180820.0,1017.53,96.36,1113.89,24669.45,voucher,1.0,18.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
566,a8f88951a4304ffba1ecee0e3aaf7993,1,257,394,85,20210613,,897.92,49.33,947.25,16046.85,boleto,1.0,,False,canceled,FULL_RUN,2026-07-17 07:12:14.994312
567,25d7ea857b1a4f5b9d033accb536a259,1,6,79,80,20200907,20201002.0,1222.81,50.77,1273.58,,,,25.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
568,52c0da7dae824332b82ad5b23dc5adec,1,124,103,64,20191202,,1669.01,34.05,1703.06,21047.0,debit_card,1.0,,False,shipped,FULL_RUN,2026-07-17 07:12:14.994312
569,b43c797c386c452ea7ab2060439e0475,1,392,349,68,20221225,,81.17,65.4,146.57,3266.3,credit_card,12.0,,False,invoiced,FULL_RUN,2026-07-17 07:12:14.994312
570,d85322b894c74c268bbc48ac003baff6,1,795,406,31,20171125,20171201.0,800.19,21.07,821.26,19002.2,credit_card,9.0,6.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
571,80801ba4458042bfaec830259372c751,1,23,340,47,20230322,20230405.0,108.48,29.12,137.6,6779.3,credit_card,9.0,14.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
572,dd1327c4374348ca889b0869faa1bcf6,1,436,172,88,20230323,20230402.0,1988.97,39.95,2028.92,,,,10.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
573,3cdf9092fdf54bb380e6efd093567a42,1,588,88,36,20240921,20241011.0,1140.54,5.97,1146.51,,,,20.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
574,cd44e46df37447c982a84e0143410d2c,1,533,437,48,20220308,,1085.83,78.5,1164.33,10170.25,voucher,1.0,,False,shipped,FULL_RUN,2026-07-17 07:12:14.994312
575,df44c2eb4fe342f395fe0cbe0a39f38a,1,697,238,76,20170417,,506.16,93.62,599.78,10486.55,debit_card,1.0,,False,invoiced,FULL_RUN,2026-07-17 07:12:14.994312
576,3baf9f89efc64502a4e4914d8451c6a5,1,457,314,38,20200203,20200206.0,396.23,37.24,433.47,,,,3.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
577,8c5e11c1227647cda5a0b48ff96eaf04,1,225,426,29,20170812,20170915.0,1154.23,29.12,1183.35,10324.0,boleto,1.0,34.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
578,f0e544c2b7fe4474b8f9b7d24ebe7d4e,1,678,473,74,20200129,20200213.0,1881.51,55.98,1937.49,2380.8,voucher,1.0,15.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
579,0bfd4d189ca04cb7a726783867c40a35,1,150,202,22,20240609,,969.19,91.65,1060.84,,,,,False,invoiced,FULL_RUN,2026-07-17 07:12:14.994312
580,d3e05fc6c680426f8dcd9cab3de6188d,1,642,116,89,20191105,,1153.01,42.15,1195.16,,,,,False,shipped,FULL_RUN,2026-07-17 07:12:14.994312
581,ab19c7d10c024ce39db92ea13de802d1,1,274,192,14,20230516,,689.93,61.97,751.9,1310.95,boleto,1.0,,False,canceled,FULL_RUN,2026-07-17 07:12:14.994312
582,481d23599c8d4819822bc7328694bbc3,1,881,252,67,20221025,20221107.0,741.62,5.49,747.11,19170.45,voucher,1.0,13.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
583,220d5277b7c14ec191f254844eea71d1,1,784,169,3,20200716,,1912.74,95.11,2007.85,,,,,False,invoiced,FULL_RUN,2026-07-17 07:12:14.994312
584,ceddcc8281aa4c078b34b8fcd3c6f60c,1,660,150,34,20230619,20230710.0,644.28,50.31,694.59,,,,21.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
585,c677454f9a354153aa21d88f63e823ea,1,307,64,87,20201022,,20.17,32.74,52.91,3408.35,credit_card,8.0,,False,shipped,FULL_RUN,2026-07-17 07:12:14.994312
586,51315beed6d9406a8a17662dfc91de28,1,36,60,62,20170416,20170420.0,1027.06,58.97,1086.03,13072.05,voucher,1.0,4.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
587,0b27e9c51c534822a7cb89d152b23b5d,1,987,47,47,20190816,20190905.0,1166.04,29.11,1195.15,522.7,boleto,1.0,20.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
588,2cb93e7e71484c0aa05d007a2957d70d,1,239,235,14,20190401,20190430.0,792.09,11.56,803.65,4011.3,debit_card,1.0,29.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
589,56fac85c28274cb690bb060a30815cce,1,185,374,23,20170318,20170502.0,1656.06,22.62,1678.68,4560.15,voucher,1.0,45.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
590,33359bcaec114f7783aae33d05ef3b55,1,639,246,94,20190703,20190721.0,1240.66,23.8,1264.46,,,,18.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
591,9a90b61269c84e6d90ab31cb6ffa3bdb,1,892,221,58,20210131,20210308.0,1901.49,12.45,1913.94,19282.85,voucher,1.0,36.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
592,5a4bac1c719f4658a23e04848223b56d,1,819,487,99,20190903,20190906.0,1729.2,80.83,1810.03,10673.35,debit_card,1.0,3.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
593,7af9aa096104449ca8f31bd97cea0424,1,50,303,68,20170804,20170809.0,1060.78,99.77,1160.55,1600.0,credit_card,1.0,5.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
594,da355f982a714c5d8b961121c0fec9b4,1,584,86,18,20220225,20220311.0,1117.82,77.4,1195.22,,,,14.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
595,0d4131905f1b4d9ebf31b476e0355ca9,1,250,398,55,20190604,20190607.0,665.13,81.48,746.61,8394.95,debit_card,1.0,3.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
596,e9ab32674758477fae2332a1c725ef16,1,210,299,65,20200429,20200511.0,121.45,34.47,155.92,23054.45,debit_card,1.0,12.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
597,7a8ba619d5df47fb9f4d663804bf1c94,1,757,146,39,20231130,20231222.0,1585.63,46.63,1632.26,3335.9,boleto,1.0,22.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
598,937c219a3c9046a0be9a5ac44f3725e8,1,821,165,92,20231130,20231229.0,846.82,38.28,885.1,5526.35,debit_card,1.0,29.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
599,215ff736d84741e29eed492494aaa871,1,462,158,79,20240923,20241018.0,1229.23,20.24,1249.47,11599.65,credit_card,3.0,25.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
600,523253332c4b4e7ba5521f7167858e99,1,610,23,6,20220623,20220802.0,276.57,85.55,362.12,1437.1,credit_card,10.0,40.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
601,120ad2a9b7714a84aca56985604ea349,1,477,330,15,20190221,20190323.0,468.02,95.97,563.99,10128.4,boleto,1.0,30.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
602,6f42a02327cc4cac960c4303f7b7752d,1,983,325,55,20200810,20200826.0,963.66,53.61,1017.27,11972.6,voucher,1.0,16.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
603,3aa639cf35bb41fa9919aea29e2007d0,1,771,158,37,20220811,,1477.62,69.15,1546.77,4780.1,voucher,1.0,,False,processing,FULL_RUN,2026-07-17 07:12:14.994312
604,c59624dbe7414d2dbff2a1dd271fb4d6,1,941,354,29,20171027,20171201.0,983.81,51.46,1035.27,23585.2,credit_card,12.0,35.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
605,21cde0284bf349fa81c04008641eb886,1,483,369,38,20210112,20210209.0,900.76,64.82,965.58,16440.55,debit_card,1.0,28.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
606,fcf87f3f16384b3a913a45df55bc0b6e,1,465,190,66,20200326,20200416.0,829.49,75.45,904.94,7868.55,debit_card,1.0,21.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
607,cb839759ed2440968661a2eed9321b83,1,749,280,14,20210608,20210709.0,440.79,81.92,522.71,11248.15,debit_card,1.0,31.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
608,45c161d8517a40879ccd7654386dc87f,1,356,105,78,20220319,20220503.0,271.78,84.12,355.9,,,,45.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
609,89780c6c11f74cf7bfb7b856b01185e2,1,589,49,67,20200302,,122.67,74.61,197.28,15586.6,boleto,1.0,,False,canceled,FULL_RUN,2026-07-17 07:12:14.994312
610,b81b26b2a2a04c86b5a33805ead40ee5,1,423,368,71,20171125,20171229.0,833.66,50.49,884.15,3438.45,voucher,1.0,34.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
611,3b33f17abc84400291e25e133651f60b,1,99,244,52,20240815,,693.29,54.65,747.94,16507.35,credit_card,12.0,,False,created,FULL_RUN,2026-07-17 07:12:14.994312
612,db385ccb414d4ac1b7bbe819165f92fd,1,526,403,24,20230823,20230827.0,1413.8,67.52,1481.32,,,,4.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
613,09d85c3ee29444f78df7b21372f16cad,1,728,82,74,20201218,20201225.0,1257.33,49.93,1307.26,16462.7,credit_card,2.0,7.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
614,127debedfab44e3482cc1a793ef5f7a4,1,259,263,100,20201222,20210111.0,70.22,16.82,87.04,16659.85,voucher,1.0,20.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
615,a310d776df1c45969240a289cf87def7,1,120,337,71,20240210,20240225.0,1341.22,47.0,1388.22,5052.1,boleto,1.0,15.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
616,7c1f022274874000a0b79576e9d38f46,1,940,445,24,20240605,,1460.46,41.07,1501.53,943.1,boleto,1.0,,False,canceled,FULL_RUN,2026-07-17 07:12:14.994312
617,31b22b3f560441fb8cfe8923b639266d,1,933,92,9,20170705,20170730.0,881.88,14.73,896.61,8988.0,voucher,1.0,25.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
618,fb0e3cc680f248259808ed52c5fefe95,1,990,368,94,20190603,20190625.0,1376.53,22.24,1398.77,,,,22.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
619,4d1b770b0c0d4d6ab50d5ddc73518a65,1,555,466,79,20230411,20230426.0,367.67,18.05,385.72,2362.55,credit_card,11.0,15.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
620,08fb9bbbe0f745efa960a5dfa2187a77,1,639,376,55,20200901,20200923.0,1483.28,88.51,1571.79,18685.3,credit_card,7.0,22.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
621,2b2aae3f6f974dde8e91a7a68bb5fb70,1,100,296,70,20240415,20240509.0,730.57,96.52,827.09,,,,24.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
622,94ed8cd9a4604051a8faa3c1a5231588,1,733,216,16,20230627,20230802.0,643.81,94.15,737.96,23353.7,voucher,1.0,36.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
623,673fc15b92ac4761acab2153bc81595c,1,140,452,64,20240805,,1450.95,47.91,1498.86,10720.35,debit_card,1.0,,False,processing,FULL_RUN,2026-07-17 07:12:14.994312
624,53cbbca126534b83bba853613bc89933,1,651,416,100,20240901,20240922.0,668.59,86.95,755.54,,,,21.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
625,463a7b9d8a4e4b4b90d14da7ea5ba06b,1,47,467,64,20230723,20230821.0,1802.64,48.45,1851.09,13774.15,voucher,1.0,29.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
626,870b4f5ad33847d4afd5426225bed5c3,1,777,419,42,20220117,20220218.0,229.46,50.56,280.02,246.55,debit_card,1.0,32.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
627,422faa1b99954e62a1e691fc35da37b7,1,665,127,17,20231208,20231226.0,1161.26,57.16,1218.42,,,,18.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
628,d2c09d1c2339445998042b73dc103f90,1,292,71,47,20170626,20170809.0,61.02,68.5,129.52,1320.35,boleto,1.0,44.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
629,a7ddbc707832475696704c12c45e8d76,1,933,282,25,20211105,,1459.76,73.43,1533.19,8840.25,credit_card,5.0,,False,invoiced,FULL_RUN,2026-07-17 07:12:14.994312
630,481fd5bb8791426cbb9748069cf3952f,1,634,285,63,20201217,20210118.0,80.13,7.31,87.44,,,,32.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
631,e2412cc08bf94d1d8a0631e14b9be85f,1,632,110,89,20180822,,1727.93,45.52,1773.45,12396.35,voucher,1.0,,False,unavailable,FULL_RUN,2026-07-17 07:12:14.994312
632,795c64af92be40999cb525e16b99d14d,1,227,265,46,20170706,20170806.0,1445.48,88.22,1533.7,5105.65,voucher,1.0,31.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
633,dfe8880d2ab441b0ac591847ac189ccb,1,344,409,97,20190502,20190604.0,477.41,54.89,532.3,13650.85,debit_card,1.0,33.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
634,b7fb45e161634f9abdccf5fbbdedf5db,1,923,11,36,20230429,20230614.0,1995.1,77.55,2072.65,,,,46.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
635,85e6ecd0625c4a7a80eaba357dd435c6,1,645,418,74,20210306,20210405.0,476.39,40.62,517.01,8776.05,voucher,1.0,30.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
636,7e5310dc5e3b47008050923345ed7da7,1,114,373,74,20220305,,1744.29,95.55,1839.84,,,,,False,shipped,FULL_RUN,2026-07-17 07:12:14.994312
637,3b7e7e34f0eb45f5b558c3deb8a61c99,1,765,384,45,20230628,20230703.0,339.12,92.91,432.03,20651.0,voucher,1.0,5.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
638,b81f3f46f5114ed4a8753bc7c5ce13a9,1,726,45,27,20200513,20200520.0,14.8,43.31,58.11,2139.05,credit_card,10.0,7.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
639,bf152959788448f082eb605b14e20e61,1,27,109,21,20180314,,1268.41,73.98,1342.39,819.5,voucher,1.0,,False,shipped,FULL_RUN,2026-07-17 07:12:14.994312
640,9697325c2274415f949aeb1da80be5d0,1,389,212,60,20220505,20220613.0,1734.13,92.63,1826.76,,,,39.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
641,6fbdc7895e3c42bebc2ff7d914ba3048,1,361,56,17,20230526,,183.03,13.93,196.96,5913.7,credit_card,5.0,,False,canceled,FULL_RUN,2026-07-17 07:12:14.994312
642,19ebb9090c0c430983653538840ec1d5,1,547,390,57,20230124,20230216.0,1447.38,67.19,1514.57,3042.0,voucher,1.0,23.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
643,af02ad1964f5419c9202119c487ee97e,1,749,175,27,20230226,,590.76,21.67,612.43,2405.1,voucher,1.0,,False,shipped,FULL_RUN,2026-07-17 07:12:14.994312
644,4434cc7d66b94cfabeafe2aed710fb19,1,378,449,86,20180302,20180405.0,31.75,20.35,52.1,,,,34.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
645,f348466083d04294b0dc5a5a5f596762,1,305,392,37,20210905,20211006.0,606.42,53.54,659.96,14923.55,boleto,1.0,31.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
646,9274386bb01a44c9a40f21ad90a207bd,1,337,441,2,20210624,20210713.0,1252.57,16.64,1269.21,8376.95,boleto,1.0,19.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
647,effc1a69870a4da081d28d50718a3fba,1,534,306,37,20240723,,1331.52,98.25,1429.77,24911.4,credit_card,8.0,,False,shipped,FULL_RUN,2026-07-17 07:12:14.994312
648,9c62c66ae5b54108a1aebdc54e817e50,1,225,102,90,20230720,20230726.0,261.97,84.48,346.45,,,,6.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
649,740046de5fa647bd80baf0de58713d09,1,874,197,9,20201110,20201123.0,736.62,96.86,833.48,,,,13.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
650,fe8f0244134541a880fadeee13964fc2,1,953,399,89,20210911,20211019.0,1335.57,60.83,1396.4,1315.2,credit_card,6.0,38.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
651,84f6fb9bcc864b99bac7dfa18918be8c,1,455,120,59,20230210,,995.63,4.66,1000.29,2982.25,credit_card,4.0,,False,shipped,FULL_RUN,2026-07-17 07:12:14.994312
652,e0e4081a3b0a47f0b31479a9f3bec997,1,544,283,42,20210517,20210606.0,288.05,21.5,309.55,,,,20.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
653,eb8c1d9d2cb4496fb25de73aec42649f,1,429,111,4,20240502,,736.55,32.77,769.32,4564.35,voucher,1.0,,False,canceled,FULL_RUN,2026-07-17 07:12:14.994312
654,c5a8c685d5924af5b07ffc626a6fe013,1,380,82,4,20210410,20210508.0,1883.32,89.15,1972.47,13716.35,voucher,1.0,28.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
655,c6ffbd1f47b04c9cb02c874ccab63087,1,124,66,47,20240810,,1980.25,93.23,2073.48,,,,,False,canceled,FULL_RUN,2026-07-17 07:12:14.994312
656,eec9b23dc51a4d659b2f91939804a123,1,883,145,8,20170212,20170221.0,328.1,25.39,353.49,,,,9.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
657,186c8c30be6541a087ec656c6d23b1d7,1,65,370,11,20240818,20240908.0,1200.14,8.97,1209.11,21283.4,voucher,1.0,21.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
658,93f49c0bbac64983b99de84d02c67c5c,1,724,119,17,20180114,20180211.0,855.27,60.31,915.58,13573.95,credit_card,11.0,28.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
659,55dfd8ae20e4445fa5d45f20a72ea611,1,424,188,52,20230618,20230628.0,503.15,15.1,518.25,6782.75,debit_card,1.0,10.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
660,1434a312cc074becb688510558d2945d,1,814,234,48,20180803,20180906.0,995.29,91.68,1086.97,4657.4,credit_card,9.0,34.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
661,345100fcb77540a7addd09694b182988,1,163,148,55,20210525,20210614.0,1355.75,99.81,1455.56,10880.95,debit_card,1.0,20.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
662,80e6a8d339b74614ad426d031303615e,1,487,431,14,20230515,,349.1,26.87,375.97,10846.75,voucher,1.0,,False,shipped,FULL_RUN,2026-07-17 07:12:14.994312
663,e759d68b590549cb8111cf5d9a98fcff,1,827,4,15,20170625,20170706.0,1674.36,27.36,1701.72,,,,11.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
664,33ec448485c84db68dc999c7ea9adeaa,1,233,402,66,20240809,20240922.0,1112.11,77.61,1189.72,7880.7,credit_card,5.0,44.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
665,04cc04cbfc5e4baf8560b75c9fd9b43d,1,291,406,53,20220101,20220118.0,82.27,5.58,87.85,16562.35,boleto,1.0,17.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
666,af7f7e3b16b54ebfb979211d87f705e1,1,584,391,12,20170513,20170602.0,463.55,46.58,510.13,19657.6,boleto,1.0,20.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
667,a3b0f6a0456a4e95b213e82159ea8ff6,1,661,57,19,20210402,,1625.61,68.01,1693.62,20646.7,debit_card,1.0,,False,canceled,FULL_RUN,2026-07-17 07:12:14.994312
668,6c523c1ed5004702becf2ff38843a2a1,1,920,361,8,20190204,,65.81,72.82,138.63,2186.85,boleto,1.0,,False,shipped,FULL_RUN,2026-07-17 07:12:14.994312
669,8509fcfab2f5463a8ea0e3df8b465fae,1,833,43,7,20201212,20210123.0,112.5,72.12,184.62,24601.3,credit_card,7.0,42.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
670,0a13a3ed18cb49c5b34b72638be06c5f,1,433,61,91,20180701,20180727.0,603.97,80.7,684.67,,,,26.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
671,40218db574ee40fca70ae0a165e3c38c,1,168,361,55,20220919,,1058.6,37.47,1096.07,20255.15,voucher,1.0,,False,invoiced,FULL_RUN,2026-07-17 07:12:14.994312
672,32dca126c1454b7ba1c8f00419f90a65,1,983,2,1,20210822,,511.25,5.88,517.13,,,,,False,shipped,FULL_RUN,2026-07-17 07:12:14.994312
673,ec58fc60efed461799549da3ea2b1f53,1,68,473,33,20230514,20230531.0,808.15,82.79,890.94,14628.6,debit_card,1.0,17.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
